name,geometry,latitude,longitude
,"POLYGON ((77.6324249 12.9162893, 77.632205 12.9163196, 77.6321842 12.9162118, 77.6324133 12.9161959, 77.6324249 12.9162893))",12.91625418610633,77.63230400183821
,"POLYGON ((77.632205 12.9163196, 77.6320868 12.9163484, 77.6313743 12.9164126, 77.6311565 12.9164478, 77.6299451 12.9164891, 77.6299428 12.9163937, 77.631165 12.9163339, 77.6321842 12.9162118, 77.632205 12.9163196))",12.916373435825347,77.63110796545593
,"POLYGON ((77.6299451 12.9164891, 77.6292817 12.9165181, 77.6292677 12.9164157, 77.6299428 12.9163937, 77.6299451 12.9164891))",12.916454172931802,77.62960512811993
Sparsh Hospital,"POLYGON ((77.5991305 13.0947367, 77.5989917 13.0947682, 77.5987362 13.0948557, 77.5980299 13.0949705, 77.5981065 13.095194, 77.5988225 13.0951049, 77.5992599 13.0950516, 77.5991305 13.0947367))",13.094989739152606,77.59866860480534
,"POLYGON ((77.5738849 12.9943378, 77.5741571 12.9943704, 77.5739653 12.9939921, 77.5738849 12.9943378))",12.994233433333331,77.57400243333332
,"POLYGON ((77.5746542 13.0123173, 77.5746188 13.0122231, 77.5746601 13.0122127, 77.57462 13.0121116, 77.574771 13.0120564, 77.5748512 13.0122644, 77.5747061 13.0123185, 77.5746991 13.0123058, 77.5746542 13.0123173))",13.012196120022788,77.57472756579604
,"POLYGON ((77.6027718 13.0228587, 77.6030849 13.022747, 77.6029221 13.0223136, 77.602609 13.0224252, 77.6027718 13.0228587))",13.022586130714222,77.60284694612668
,"POLYGON ((77.651343 12.9094844, 77.6510936 12.9094844, 77.6511338 12.9108151, 77.6513189 12.9108387, 77.651343 12.9094844))",12.910122474256006,77.65122249142227
,"POLYGON ((77.5343692 12.8618505, 77.5346535 12.8617773, 77.5356594 12.8612464, 77.5355226 12.8610163, 77.534211 12.8615811, 77.5343692 12.8618505))",12.861447773926963,77.53492122695823
Jogi Kere,"POLYGON ((77.5379506 12.8633057, 77.5379916 12.8633423, 77.5380465 12.8633495, 77.5384301 12.8633403, 77.5385984 12.8633312, 77.5387855 12.8633083, 77.5388693 12.8632834, 77.5388995 12.863273, 77.5388908 12.8631749, 77.5388626 12.863069, 77.538809 12.8629938, 77.5388123 12.8629468, 77.5387573 12.8627618, 77.5387419 12.862701, 77.5387231 12.8626729, 77.5385575 12.8625506, 77.5385407 12.8625434, 77.538522 12.8625565, 77.5384663 12.8626349, 77.5383419 12.8628203, 77.5382718 12.8628821, 77.5380385 12.8629997, 77.538003 12.8630213, 77.5379862 12.8630409, 77.5379641 12.8631167, 77.5379325 12.8631383, 77.5379218 12.8631717, 77.5379144 12.863239, 77.5379506 12.8633057))",12.863048062208511,77.5384474629139
Gubbalala Kere,"POLYGON ((77.5398543 12.8807044, 77.5401322 12.8807586, 77.5401712 12.8807743, 77.5402079 12.8807947, 77.5402438 12.8808213, 77.5402757 12.8808524, 77.540303 12.8808874, 77.5403252 12.8809257, 77.540495 12.8812267, 77.540522 12.8812666, 77.5405564 12.8813006, 77.5405969 12.8813275, 77.5406341 12.8813436, 77.5406734 12.8813536, 77.5407139 12.8813573, 77.5407544 12.8813546, 77.5407995 12.8813488, 77.5408439 12.8813396, 77.5409136 12.8813175, 77.5409798 12.8812869, 77.5410313 12.8812409, 77.5410876 12.8812006, 77.5411481 12.8811665, 77.5412062 12.8811411, 77.5412666 12.8811215, 77.5413287 12.8811078, 77.5414181 12.8810977, 77.5415078 12.8810912, 77.5416514 12.8810882, 77.5417826 12.8810957, 77.5418166 12.881037, 77.5417193 12.8805344, 77.5416035 12.8804877, 77.5413071 12.8805509, 77.5412827 12.8805491, 77.5412596 12.8805414, 77.5412392 12.8805284, 77.5412213 12.8805087, 77.5412097 12.880485, 77.5412052 12.8804591, 77.5411172 12.8800919, 77.5410014 12.8800136, 77.5401924 12.8801672, 77.5399885 12.8802169, 77.5397818 12.8804365, 77.5397185 12.8806141, 77.5397401 12.8806457, 77.5398543 12.8807044))",12.880670207103107,77.54079173187408
,"POLYGON ((77.6168164 13.0093475, 77.6166956 13.0093912, 77.6167841 13.00968, 77.6170899 13.0096081, 77.6169665 13.0092932, 77.6169193 13.0093103, 77.6169645 13.0094379, 77.6168607 13.0094728, 77.6168164 13.0093475))",13.00951285408901,77.61688681836651
,"POLYGON ((77.6191262 13.010402, 77.6185495 13.010581, 77.6184494 13.0102747, 77.6190256 13.0100942, 77.6191262 13.010402))",13.010337902082505,77.61878791023388
,"POLYGON ((77.6188789 13.0124122, 77.619174 13.0123848, 77.6191606 13.0123038, 77.6193027 13.0122907, 77.6192451 13.0121039, 77.6188092 13.012164, 77.6188789 13.0124122))",13.012254020198336,77.61904805409242
,"POLYGON ((77.6075976 13.0726384, 77.6069887 13.0749323, 77.6070021 13.0750433, 77.6071348 13.075076, 77.6077021 13.0728487, 77.6075976 13.0726384))",13.073920177003425,77.6073428806953
,"POLYGON ((77.4978292 12.9108823, 77.4980321 12.9113285, 77.4981335 12.9114481, 77.4981996 12.9114711, 77.4982586 12.9113998, 77.4983553 12.9109628, 77.498419 12.9108065, 77.4985158 12.9107191, 77.4985889 12.9106524, 77.4986904 12.9105857, 77.4985063 12.9103833, 77.4983718 12.9104569, 77.4981996 12.9104845, 77.4980226 12.9105328, 77.4979094 12.9106133, 77.4978528 12.9106892, 77.4978268 12.9107536, 77.4978292 12.9108823))",12.910854806140991,77.4981914959749
Corporation Park,"POLYGON ((77.586569 13.0242926, 77.5861003 13.0243927, 77.5860341 13.0240987, 77.5864832 13.0240028, 77.5865029 13.0239986, 77.5865556 13.0242331, 77.586569 13.0242926))",13.024195644380761,77.58630156602534
,"POLYGON ((77.5776668 13.0266062, 77.5773422 13.0266231, 77.5773023 13.0259155, 77.5775642 13.0257895, 77.5775863 13.0260901, 77.5776433 13.0260653, 77.5776668 13.0266062))",13.026246610376926,77.57748071858929
,"POLYGON ((77.4850702 12.9760803, 77.4851292 12.9762162, 77.4852741 12.9763574, 77.4853384 12.9766344, 77.4854457 12.9767024, 77.4855798 12.9766658, 77.4856174 12.9766083, 77.485612 12.9764044, 77.4853921 12.9756569, 77.4852312 12.9754269, 77.4851614 12.9754112, 77.4850219 12.975474, 77.4849683 12.9756046, 77.4850166 12.9759496, 77.4850702 12.9760803))",12.976036450263624,77.4852968735046
,"POLYGON ((77.6378632 12.9203089, 77.6383102 12.9201474, 77.638239 12.9196608, 77.6382263 12.9194313, 77.6377219 12.9194622, 77.6376305 12.9194678, 77.637468 12.9195359, 77.6373008 12.919606, 77.6375905 12.9199184, 77.6378632 12.9203089))",12.919814655379371,77.63789368997439
Hoodi Lake Park,"POLYGON ((77.7163025 13.0017011, 77.7162862 13.0012596, 77.7158634 13.0007338, 77.7158759 13.0006587, 77.7161345 13.0003486, 77.716137 13.000305, 77.7157615 12.9999803, 77.7157466 12.9999512, 77.7157267 12.9999052, 77.7157167 12.9997331, 77.7155252 12.999595, 77.7152858 12.9995246, 77.7155053 12.9993769, 77.716331 12.9989674, 77.7165821 12.9989093, 77.7171665 12.9989723, 77.7173939 12.9990297, 77.7175122 12.9990595, 77.7178479 12.9990595, 77.7180468 12.9990474, 77.7180916 12.9993842, 77.7179256 12.9994959, 77.7178504 12.9995465, 77.7175246 12.9997622, 77.7173157 12.9999754, 77.7171367 13.0001741, 77.7168383 13.0006151, 77.7168059 13.0007774, 77.7168731 13.0009131, 77.7171193 13.0012305, 77.7171715 13.0012911, 77.7171068 13.0013662, 77.7170297 13.0015407, 77.7169725 13.0016134, 77.716893 13.001703, 77.7168208 13.0017854, 77.7167612 13.0017273, 77.716418 13.0016885, 77.7163025 13.0017011))",13.000026033242312,77.71665944424895
,"POLYGON ((77.4814466 12.9755524, 77.4813393 12.9756151, 77.4812695 12.9756308, 77.4811381 12.9755576, 77.4810898 12.9755001, 77.4810335 12.9753537, 77.4809852 12.9751446, 77.4810201 12.9750897, 77.4811193 12.9750531, 77.4814063 12.9750558, 77.4814385 12.9750767, 77.4814627 12.9751446, 77.4814814 12.9753616, 77.4814466 12.9755524))",12.975312810791147,77.48125206545038
,"POLYGON ((77.4750361 12.9846244, 77.4749154 12.9846009, 77.4747625 12.9844964, 77.4746606 12.9842507, 77.4746123 12.9840468, 77.4746096 12.9837802, 77.4747249 12.9835737, 77.4748215 12.9835502, 77.4748805 12.9835868, 77.4749583 12.9836704, 77.4750254 12.9837985, 77.4752587 12.9843474, 77.4752587 12.9844572, 77.4751836 12.9845356, 77.4750361 12.9846244))",12.984120616487289,77.4749046572824
,"POLYGON ((77.4850488 13.0020985, 77.4855664 13.0020306, 77.4858159 13.0029714, 77.4853934 13.0030968, 77.4851869 13.0026081, 77.4850488 13.0020985))",13.00253978774125,77.48544037201039
,"POLYGON ((77.6462696 12.9717912, 77.6461637 12.9717938, 77.6461612 12.9716971, 77.6462671 12.9716945, 77.6462696 12.9717912))",12.971744149999996,77.64621539999997
Oval Lawn,"POLYGON ((77.5975024 12.9668725, 77.5976451 12.9668666, 77.5977669 12.9669032, 77.5977698 12.9669803, 77.5976411 12.967049, 77.5975111 12.9670615, 77.5973703 12.9670661, 77.5972489 12.9670282, 77.5972469 12.9669511, 77.5973763 12.9668838, 77.5975024 12.9668725))",12.966966492704717,77.59750821414643
,"POLYGON ((77.7293205 12.990694, 77.7297659 12.9907027, 77.7297693 12.9905383, 77.729324 12.9905295, 77.7293205 12.990694))",12.990616127559449,77.72954490193526
,"POLYGON ((77.7301455 12.9906194, 77.7302087 12.9906842, 77.7302336 12.9906703, 77.7302334 12.9906433, 77.7302371 12.9906212, 77.7302444 12.9906066, 77.7302515 12.9905944, 77.7302624 12.9905824, 77.7302752 12.99057, 77.7302894 12.9905596, 77.730289 12.9905502, 77.7301476 12.99055, 77.7301455 12.9906194))",12.990600783561554,77.7302046178948
,"POLYGON ((77.5973936 12.9734794, 77.5973757 12.9734182, 77.5968157 12.973635, 77.5970001 12.973797, 77.5971155 12.9736783, 77.5973936 12.9734794))",12.973604139164284,77.59709487616821
,"POLYGON ((77.5962905 12.9728934, 77.5967199 12.9727138, 77.5965954 12.9724102, 77.5961729 12.9725942, 77.5962905 12.9728934))",12.972652843201656,77.59644551720713
,"POLYGON ((77.5974054 12.9724922, 77.597098 12.9726067, 77.5969489 12.972257, 77.5969198 12.9721337, 77.5969867 12.9721268, 77.5969616 12.9719058, 77.5971382 12.9718811, 77.5971575 12.9720122, 77.5973147 12.9719902, 77.5973266 12.9720913, 77.5973421 12.9720897, 77.5973577 12.9720881, 77.5973706 12.9721967, 77.5974054 12.9724922))",12.972247708301975,77.59716509503687
,"POLYGON ((77.7303906 12.9898184, 77.7306326 12.9899782, 77.7306149 12.9900906, 77.730507 12.9900022, 77.7304794 12.9900417, 77.7306211 12.9901722, 77.7305863 12.9902549, 77.7304731 12.990165, 77.7304423 12.9902019, 77.7305763 12.9903124, 77.7305265 12.9903935, 77.7304408 12.9903212, 77.7304184 12.9903606, 77.730502 12.9904343, 77.7304067 12.990567, 77.7303899 12.9905598, 77.7303906 12.9898184))",12.990154065299008,77.73047710898688
,"POLYGON ((77.6303137 12.9169236, 77.6316377 12.9168292, 77.6316449 12.9168739, 77.630395 12.9172295, 77.6303137 12.9169236))",12.916992045300072,77.63083716787142
,"POLYGON ((77.5957527 12.9211888, 77.5954491 12.9211927, 77.5954506 12.9213093, 77.5952652 12.9213116, 77.5952681 12.9215286, 77.5957571 12.9215225, 77.5957527 12.9211888))",12.921375016983907,77.59553381249009
,"POLYGON ((77.6296976 12.950824, 77.629884 12.950875, 77.6301067 12.9509691, 77.6301858 12.9510109, 77.6302917 12.951088, 77.6304835 12.9511651, 77.6305787 12.9512383, 77.6306605 12.9513821, 77.6307061 12.9514096, 77.6307732 12.9514318, 77.6308416 12.9514331, 77.6311138 12.9513677, 77.6312868 12.9513011, 77.6313874 12.9512749, 77.6314437 12.9512436, 77.6314652 12.9512187, 77.6314692 12.9511821, 77.6314531 12.9511521, 77.6314062 12.9510972, 77.6313552 12.951071, 77.6313137 12.9510723, 77.6311661 12.9511129, 77.6310709 12.9511155, 77.6309247 12.9510776, 77.6308443 12.9510279, 77.6307879 12.9509769, 77.6306981 12.9508606, 77.6306243 12.9505809, 77.6305895 12.9505012, 77.6305385 12.9504502, 77.6304299 12.9503862, 77.6303387 12.9503875, 77.6302166 12.9504358, 77.6301603 12.9504476, 77.6300825 12.9504463, 77.6299055 12.950411, 77.6298317 12.9504136, 77.6297835 12.9504345, 77.6297633 12.9504633, 77.6297379 12.9505456, 77.6296976 12.950824))",12.950891243699594,77.63047193532363
,"POLYGON ((77.6283163 12.9504829, 77.6283149 12.9505313, 77.6283431 12.9505482, 77.6286019 12.9505835, 77.6287213 12.9505822, 77.6288098 12.9505665, 77.6288648 12.9505705, 77.6289828 12.950645, 77.6291022 12.9506868, 77.6291317 12.9506789, 77.6291397 12.9506097, 77.6291035 12.9505509, 77.6291008 12.9504999, 77.6291062 12.9504842, 77.6291424 12.9504881, 77.6292041 12.9505156, 77.6292014 12.9506567, 77.6292095 12.9506724, 77.6293463 12.9507051, 77.6294321 12.950692, 77.6295179 12.9507025, 77.629589 12.9504934, 77.6295863 12.9504581, 77.6295608 12.9504123, 77.6295139 12.9503875, 77.6294374 12.9503666, 77.6293543 12.9503561, 77.6291183 12.9503522, 77.628728 12.9503078, 77.6286703 12.9502986, 77.6285014 12.9502437, 77.6284491 12.9502581, 77.6283967 12.950313, 77.6283284 12.9504215, 77.6283163 12.9504829))",12.9504764861303,77.62896386028565
,"POLYGON ((77.6274942 12.9500477, 77.6276672 12.950096, 77.6277477 12.9501339, 77.6279233 12.9502555, 77.6280642 12.9502999, 77.6282063 12.9503234, 77.6282613 12.9503143, 77.6282962 12.9502973, 77.6283525 12.9502241, 77.6283726 12.9501758, 77.6283739 12.9501248, 77.6283579 12.9500921, 77.6281674 12.9499235, 77.6281191 12.9498961, 77.6279207 12.9498229, 77.62769 12.9497549, 77.6276363 12.9497536, 77.6275854 12.9497732, 77.6275089 12.9498843, 77.6274727 12.9499875, 77.6274942 12.9500477))",12.950037865138986,77.62793234397866
,"POLYGON ((77.5398579 12.8566757, 77.5398773 12.8566979, 77.5399007 12.8567019, 77.5401232 12.8565862, 77.5400772 12.8565097, 77.5400384 12.856445, 77.5400188 12.856427, 77.5399779 12.8564484, 77.5399291 12.8564971, 77.5399191 12.856521, 77.5399067 12.8565395, 77.5398859 12.8565655, 77.5398729 12.8565764, 77.5398526 12.8565893, 77.5398292 12.8566115, 77.5398313 12.8566389, 77.5398461 12.8566619, 77.5399166 12.8566171, 77.5398874 12.8566129, 77.5398761 12.8566192, 77.5398708 12.8566119, 77.5399214 12.8565796, 77.5399484 12.8565627, 77.5399709 12.8565123, 77.5400111 12.8564917, 77.5400609 12.8565821, 77.5400331 12.8565983, 77.5399378 12.8566485, 77.5399237 12.8566294, 77.5398579 12.8566757))",12.85656959294125,77.53997464347631
,"POLYGON ((77.5404881 12.8579696, 77.5404619 12.8579067, 77.5406603 12.8578194, 77.5406858 12.8578867, 77.5407691 12.8578538, 77.5406613 12.8576079, 77.5406117 12.8576262, 77.5405839 12.8576031, 77.5404133 12.8576751, 77.5403099 12.8577265, 77.5402969 12.8577476, 77.540286 12.8577849, 77.5403932 12.8580034, 77.5404881 12.8579696))",12.857782384959746,77.54051211413714
,"POLYGON ((77.5443768 12.8685834, 77.5436323 12.8686507, 77.5436103 12.8685558, 77.5435349 12.86847, 77.5435098 12.8681393, 77.5435412 12.8680689, 77.5436763 12.8679923, 77.5438774 12.867882, 77.544424 12.8685374, 77.5443768 12.8685834))",12.868325533195414,77.54388916273574
,"POLYGON ((77.7439221 12.9301884, 77.7438322 12.9302227, 77.7437227 12.9299282, 77.7439852 12.9298538, 77.744409 12.9297701, 77.7444653 12.9299806, 77.7439221 12.9301884))",12.929977385613697,77.74408599941916
,"POLYGON ((77.606318 13.0696974, 77.6062715 13.0693628, 77.6056314 13.0694306, 77.6055973 13.0691535, 77.6057247 13.0691376, 77.6057054 13.0690106, 77.6061781 13.0689601, 77.6062167 13.0691275, 77.6067768 13.0690164, 77.606836 13.0690539, 77.6067076 13.0692739, 77.6066085 13.0692872, 77.6066478 13.069663, 77.606318 13.0696974))",13.06927227919909,77.60621812747623
,"POLYGON ((77.7489738 12.9834178, 77.7490098 12.9834361, 77.7490375 12.983465, 77.7490539 12.9835012, 77.7490571 12.9835406, 77.7490468 12.9835788, 77.7490242 12.9836116, 77.7489917 12.9836353, 77.7489531 12.9836473, 77.7489138 12.9836464, 77.7488769 12.9836333, 77.7488462 12.9836095, 77.7488249 12.9835773, 77.7488153 12.9835403, 77.7488183 12.9835021, 77.7488337 12.9834669, 77.7488598 12.9834383, 77.7488939 12.9834194, 77.7489337 12.9834119, 77.7489738 12.9834178))",12.983530181588762,77.74893616766718
,"POLYGON ((77.5346875 13.0722473, 77.5349722 13.0721765, 77.5349323 13.0720245, 77.5346476 13.0720953, 77.5346875 13.0722473))",13.0721359,77.5348099
,"POLYGON ((77.5675562 13.0430739, 77.5668696 13.0426532, 77.5674865 13.0426166, 77.5675562 13.0430739))",13.042781233333335,77.5673041
Suguna Hospital,"POLYGON ((77.5596746 12.9883175, 77.560398 12.9884527, 77.560404 12.9880077, 77.5598488 12.9880155, 77.5598239 12.9880423, 77.5596746 12.9883175))",12.98820924829692,77.5600947880994
,"POLYGON ((77.6192947 12.9130322, 77.6197756 12.9128766, 77.6199471 12.91338, 77.6196963 12.9134612, 77.6196326 12.9132743, 77.6194026 12.9133488, 77.6192947 12.9130322))",12.913163173295937,77.61963634331538
,"POLYGON ((77.6033503 12.9194504, 77.6031169 12.9194216, 77.6032189 12.9185406, 77.6033583 12.918551, 77.6033503 12.9194504))",12.919028533616933,77.60325892344538
,"POLYGON ((77.5986409 12.9188682, 77.5984412 12.9188755, 77.5984298 12.9185776, 77.5986295 12.9185704, 77.5986409 12.9188682))",12.918722925677617,77.59853534443869
,"POLYGON ((77.4906331 12.8816812, 77.4912125 12.881106, 77.4917328 12.8810118, 77.4922532 12.8811164, 77.4926448 12.8807503, 77.493208 12.8800758, 77.4932724 12.8799346, 77.4931973 12.8796835, 77.4930686 12.8795894, 77.4927467 12.8795685, 77.4924034 12.8796103, 77.4922532 12.8796679, 77.4918938 12.8799241, 77.4916738 12.8799659, 77.4914539 12.8798666, 77.4912178 12.8796626, 77.4908102 12.8795214, 77.4907458 12.8795528, 77.4907029 12.8797777, 77.4908048 12.8805255, 77.4906814 12.8810693, 77.4906331 12.8816812))",12.880373863868549,77.49180913936783
,"POLYGON ((77.5351902 12.9952422, 77.5354325 12.9952102, 77.5353965 12.9949507, 77.5351542 12.9949826, 77.5351902 12.9952422))",12.995096427223286,77.53529334252889
,"POLYGON ((77.5757852 13.0093638, 77.5760347 13.0093494, 77.5760145 13.0090149, 77.5759059 13.0091495, 77.5757852 13.0093638))",13.009237542033274,77.57594147660774
"Sparsh Hospital, Hennur","POLYGON ((77.6408529 13.0404721, 77.6408677 13.0398782, 77.6405164 13.0398699, 77.6405016 13.0404638, 77.6408529 13.0404721))",13.040170999999999,77.64068465
,"POLYGON ((77.6459007 13.0453027, 77.6458667 13.0453015, 77.6458349 13.0453131, 77.6458102 13.0453356, 77.6457961 13.0453657, 77.645795 13.0453986, 77.6458068 13.0454297, 77.64583 13.0454538, 77.6458608 13.0454675, 77.6458948 13.0454686, 77.6459265 13.0454571, 77.6459513 13.0454346, 77.6459654 13.0454045, 77.6459665 13.0453714, 77.6459547 13.0453405, 77.6459315 13.0453163, 77.6459007 13.0453027))",13.045385073576858,77.64588075410278
,"POLYGON ((77.6462038 13.0451916, 77.6461698 13.0451904, 77.646138 13.045202, 77.6461133 13.0452245, 77.6460992 13.0452546, 77.646098 13.0452876, 77.6461099 13.0453186, 77.646133 13.0453427, 77.6461639 13.0453564, 77.6461979 13.0453576, 77.6462296 13.045346, 77.6462544 13.0453235, 77.6462685 13.0452934, 77.6462696 13.0452603, 77.6462578 13.0452294, 77.6462346 13.0452052, 77.6462038 13.0451916))",13.045273993383676,77.64618383786778
Dr Agarwal's Eye Hospital,"POLYGON ((77.6049713 12.9570024, 77.6048938 12.9567115, 77.6045496 12.9567986, 77.6046301 12.9570886, 77.6049713 12.9570024))",12.956900057283095,77.60476115469226
Gunjur Palya Children's Park,"POLYGON ((77.7167011 12.9251025, 77.7169308 12.9246124, 77.7170595 12.9247337, 77.7171011 12.9250618, 77.7167011 12.9251025))",12.924905150011417,77.71693084091444
,"POLYGON ((77.7220711 12.9209067, 77.7222153 12.9209779, 77.7224154 12.920774, 77.7226474 12.9207119, 77.724071 12.9204991, 77.7241725 12.9203932, 77.7241652 12.9201011, 77.724162 12.9196745, 77.7240983 12.9194174, 77.7234843 12.918912, 77.72212 12.9180578, 77.7211055 12.9174225, 77.7205688 12.9171786, 77.7203686 12.9168284, 77.7199757 12.9167413, 77.719368 12.9166067, 77.7196318 12.9169481, 77.7195909 12.9171432, 77.719318 12.9174313, 77.7191724 12.9178392, 77.7189859 12.9186638, 77.7191179 12.9187569, 77.7193316 12.9192135, 77.7207734 12.920242, 77.7211691 12.9205124, 77.7215921 12.920703, 77.7220711 12.9209067))",12.919015947662993,77.7214357922647
Lawn Area At Siddeshwara Temple,"POLYGON ((77.4949963 13.0660109, 77.495083 13.0660453, 77.4957446 13.0659582, 77.4957442 13.0657352, 77.4949751 13.065785, 77.4949378 13.06583, 77.4949963 13.0660109))",13.06588254512353,77.49534703626517
,"POLYGON ((77.4930579 13.0624807, 77.4931303 13.0624232, 77.4935166 13.0623318, 77.4937875 13.0622978, 77.4937714 13.0621149, 77.4935246 13.062128, 77.4935085 13.0621828, 77.493412 13.0621698, 77.4934147 13.0620966, 77.4934147 13.0620051, 77.4931116 13.0620443, 77.4930579 13.0624807))",13.062222620742586,77.49337298874121
